LI-8200,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8200,LI-7810,LI-7810,LI-7810,LI-7810
2022/07/06 10:16:16,25.792150,-9999.000000,0.014000,0.450000,7.630000,71,3.885770,0.998240,8.261030,0.998710
2022/07/06 10:19:36,25.965020,-9999.000000,0.017000,0.472000,8.630000,639,1.917020,0.934510,5.256120,0.987290
2022/07/06 10:21:41,25.534050,-9999.000000,0.018000,0.473000,8.630000,639,2.040650,0.997980,4.498610,0.996480
2022/07/06 10:24:57,25.952020,-9999.000000,0.000000,0.000000,8.880000,17,0.940800,0.951560,3.991210,0.992400
2022/07/06 10:27:02,25.735470,-9999.000000,0.009000,0.379000,8.880000,17,0.840150,0.991660,3.729690,0.995330
2022/07/06 10:30:22,26.151280,-9999.000000,0.020000,0.448000,7.380000,72,5.385300,0.972720,5.881780,0.973480
2022/07/06 10:32:27,25.839450,-9999.000000,0.016000,0.450000,7.380000,72,4.402080,0.997230,4.772110,0.997020
2022/07/06 10:36:40,26.185790,-9999.000000,0.014000,0.416000,8.130000,19,0.533750,0.867260,5.146240,0.978040
2022/07/06 10:38:45,25.785190,-9999.000000,0.014000,0.417000,8.130000,19,0.474000,0.989370,4.266040,0.997310
2022/07/06 10:42:04,26.212650,-9999.000000,0.023770,0.426000,8.630000,64,0.006760,0.018540,4.052650,0.976570
2022/07/06 10:44:09,25.823050,-9999.000000,0.030000,0.433410,8.630000,64,-0.024160,0.195330,3.736180,0.991890
2022/07/06 10:47:27,26.373300,-9999.000000,0.015000,0.438000,9.380000,2,0.065980,0.555670,8.533000,0.997450
2022/07/06 10:49:32,25.758300,-9999.000000,0.014000,0.437000,9.380000,2,0.120920,0.866530,7.457270,0.998150
2022/07/06 10:53:09,26.462980,-9999.000000,0.007500,0.234550,9.000000,4,0.009980,0.034120,9.010570,0.978060
2022/07/06 10:55:14,26.078770,-9999.000000,0.013000,0.349000,9.000000,4,-0.066610,0.692410,7.150720,0.998190
2022/07/06 10:58:30,26.547430,-9999.000000,0.012000,0.443000,6.250000,50,0.575400,0.842530,0.696260,0.950200
2022/07/06 11:00:35,25.974080,-9999.000000,0.011000,0.444000,6.250000,50,0.415560,0.194810,0.662350,0.945790
2022/07/06 11:04:00,26.687820,-9999.000000,-0.002450,-0.068590,8.880000,29,165.840590,0.333970,0.565400,0.903430
2022/07/06 11:06:06,25.994050,-9999.000000,0.017000,0.506000,8.880000,29,1.282140,0.008480,0.592560,0.917100
2022/07/06 11:09:23,26.310950,-9999.000000,0.038000,0.533000,7.630000,52,410.348320,0.950200,1.213200,0.941800
2022/07/06 11:11:28,25.903850,-9999.000000,0.038000,0.538000,7.630000,52,578.663340,0.894950,1.550680,0.953280
2022/07/06 11:16:28,26.040520,-9999.000000,0.015000,0.392000,6.880000,30,0.142920,0.858350,6.418220,0.997330
2022/07/06 11:18:34,25.854650,-9999.000000,0.015000,0.400000,6.880000,30,0.157080,0.925120,6.076860,0.998650
2022/07/06 11:21:42,26.035200,-9999.000000,0.000000,0.000000,11.000000,20,0.093950,0.735800,5.301500,0.995790
2022/07/06 11:23:48,26.078650,-9999.000000,0.025000,0.300000,11.000000,20,0.087710,0.743180,5.354550,0.997530
2022/07/07 15:41:00,24.344150,-9999.000000,0.049000,0.449000,8.250000,68,-0.048640,0.600500,3.415710,0.995070
2022/07/07 15:43:05,24.215490,-9999.000000,0.047000,0.454000,8.250000,68,-0.068860,0.685410,3.316280,0.996440
2022/07/07 15:46:09,24.355880,-9999.000000,-0.007450,-0.034730,8.630000,84,-0.697910,0.979160,10.447290,0.973000
2022/07/07 15:48:14,24.216890,-9999.000000,0.044820,0.440180,8.630000,84,-0.678180,0.991160,9.033210,0.995820
2022/07/07 15:51:12,24.381900,-9999.000000,0.002950,0.072230,8.500000,40,-1.870770,0.992910,50.512720,0.995430
2022/07/07 15:53:17,24.191280,-9999.000000,0.052000,0.464000,8.500000,40,0.000000,0.000000,0.000000,0.000000
2022/07/07 15:56:11,24.475100,-9999.000000,0.003640,0.085550,9.130000,45,-0.116640,0.903800,5.603220,0.997790
2022/07/07 15:58:16,24.404820,-9999.000000,0.039680,0.388950,9.130000,45,-0.065640,0.729620,4.792850,0.998140
2022/07/07 16:01:29,24.781800,-9999.000000,0.046000,0.457000,9.130000,46,-0.418780,0.990040,9.081530,0.995620
2022/07/07 16:03:34,24.605200,-9999.000000,0.044000,0.442000,9.130000,46,-0.435880,0.976350,8.432890,0.998010
2022/07/07 16:06:36,24.962260,-9999.000000,0.033000,0.393000,8.250000,67,-0.371490,0.973660,7.467030,0.977760
2022/07/07 16:08:41,24.701850,-9999.000000,0.032000,0.394000,8.250000,67,-0.316260,0.982470,5.933440,0.995270
2022/07/07 16:11:47,25.050580,-9999.000000,0.034000,0.426000,9.250000,38,-0.246270,0.968380,7.804290,0.998930
2022/07/07 16:13:52,24.825440,-9999.000000,0.035000,0.426000,9.250000,38,0.000000,0.000000,0.000000,0.000000
2022/07/07 16:16:49,25.154990,-9999.000000,0.040000,0.430000,10.250000,47,-0.167830,0.916150,7.337040,0.992890
2022/07/07 16:18:54,24.980410,-9999.000000,0.041000,0.435000,10.250000,47,-0.162180,0.913470,6.487740,0.998220
2022/07/07 16:21:52,25.292000,-9999.000000,0.010000,0.141000,8.750000,81,-0.302560,0.971510,6.626610,0.989930
2022/07/07 16:23:57,25.058400,-9999.000000,0.044000,0.458000,8.750000,81,-0.288120,0.973350,5.683920,0.998290
2022/07/07 16:26:57,25.279950,-9999.000000,0.010000,0.152000,9.880000,65,-0.127850,0.575340,5.069000,0.996410
2022/07/07 16:29:02,25.035760,-9999.000000,0.045000,0.438000,9.880000,65,-0.090000,0.754270,4.950680,0.997360
2022/07/07 16:32:16,25.224900,-9999.000000,0.028770,0.347640,8.500000,39,-0.318090,0.934780,7.298570,0.985660
2022/07/07 16:34:22,24.925440,-9999.000000,0.039000,0.453000,8.500000,39,0.000000,0.000000,0.000000,0.000000
2022/07/07 16:37:24,25.135450,-9999.000000,0.034000,0.385000,8.000000,83,-0.533240,0.982300,6.968200,0.996430
2022/07/07 16:39:29,25.002270,-9999.000000,0.034000,0.386000,8.000000,83,0.000000,0.000000,0.000000,0.000000
2022/07/07 16:45:56,25.211560,-9999.000000,0.036000,0.369000,8.250000,82,-0.709720,0.980810,9.724940,0.990480
2022/07/07 16:48:02,24.993000,-9999.000000,0.033000,0.361000,8.250000,82,-0.748240,0.994640,8.121980,0.999090
2022/07/07 16:50:38,25.148550,-9999.000000,0.033000,0.365000,8.250000,66,-0.295730,0.977040,5.340720,0.998020
2022/07/07 16:52:43,24.908780,-9999.000000,0.034000,0.369000,8.250000,66,-0.211760,0.961360,5.053480,0.998520
2022/07/07 16:55:21,24.956470,-9999.000000,0.025000,0.354000,9.000000,37,-0.461750,0.987440,7.271770,0.997450
2022/07/07 16:57:26,24.895550,-9999.000000,0.027000,0.365000,9.000000,37,-0.652820,0.986020,7.751240,0.999120
2022/07/07 17:00:57,24.815950,-9999.000000,0.010000,0.138000,9.380000,56,-0.546630,0.971720,8.718030,0.998270
2022/07/07 17:03:02,24.681960,-9999.000000,0.050000,0.445000,9.380000,56,-0.580920,0.991050,8.680480,0.998600
2022/07/07 17:05:53,24.760370,-9999.000000,0.009000,0.126000,8.380000,44,-0.650820,0.983840,12.404530,0.984260
2022/07/07 17:07:59,24.654610,-9999.000000,0.036000,0.427000,8.380000,44,0.000000,0.000000,0.000000,0.000000
2022/07/07 17:10:53,24.655820,-9999.000000,0.040000,0.442000,8.250000,54,-0.809230,0.991530,9.172560,0.994420
2022/07/07 17:12:58,24.601070,-9999.000000,0.040000,0.442000,8.250000,54,-0.759610,0.992010,8.047930,0.996630
2022/07/07 17:16:26,24.860470,-9999.000000,0.046000,0.447000,9.250000,88,-0.286900,0.976620,6.536530,0.998040
2022/07/07 17:18:31,24.634800,-9999.000000,0.046000,0.451000,9.250000,88,-0.269280,0.976130,5.804010,0.998750
2022/07/07 17:21:11,24.787800,-9999.000000,0.046090,0.446910,9.000000,57,-0.193540,0.930450,5.164820,0.997700
2022/07/07 17:23:16,24.677880,-9999.000000,0.052000,0.472000,9.000000,57,-0.171920,0.944310,4.782930,0.998200
2022/07/07 17:26:10,24.860190,-9999.000000,-0.000270,0.040270,10.250000,86,-0.380350,0.978540,7.653510,0.990480
2022/07/07 17:28:15,24.757580,-9999.000000,0.039000,0.433270,10.250000,86,-0.450780,0.974100,6.472860,0.996960
2022/07/07 17:31:44,24.846290,-9999.000000,0.051000,0.474000,7.500000,55,-0.158270,0.943780,5.001060,0.997970
2022/07/07 17:33:49,24.588080,-9999.000000,0.051000,0.477000,7.500000,55,-0.138860,0.927830,4.658650,0.997870
2022/07/07 17:36:58,24.798400,-9999.000000,0.008000,0.119000,7.750000,43,0.000000,0.000000,0.000000,0.000000
2022/07/07 17:39:04,24.739100,-9999.000000,0.038000,0.447000,7.750000,43,-0.512080,0.993520,9.037190,0.998750
2022/07/07 17:41:51,24.797900,-9999.000000,0.009000,0.121000,9.130000,58,-0.121120,0.824280,7.269660,0.960960
2022/07/07 17:43:57,24.590550,-9999.000000,0.043000,0.461000,9.130000,58,-0.115060,0.584910,5.203800,0.994530
2022/07/07 17:46:38,24.699550,-9999.000000,0.035000,0.443000,8.250000,85,-0.805760,0.829890,4.166990,0.976810
2022/07/07 17:48:42,24.546560,-9999.000000,0.035000,0.446000,8.250000,85,0.000000,0.000000,0.000000,0.000000
2022/07/07 17:53:45,24.798380,-9999.000000,0.029000,0.335000,8.750000,60,-0.744800,0.987670,7.883550,0.989590
2022/07/07 17:55:50,24.582760,-9999.000000,0.029000,0.330000,8.750000,60,-0.569900,0.994340,6.591460,0.997870
2022/07/07 17:59:09,24.857430,-9999.000000,-0.000820,0.031360,8.130000,59,-0.466270,0.986480,8.142280,0.995540
2022/07/07 18:01:14,24.652080,-9999.000000,0.045000,0.447550,8.130000,59,-0.349270,0.985320,6.699760,0.996990
2022/07/07 18:03:53,24.726050,-9999.000000,0.010000,0.148000,8.500000,87,-0.497180,0.990930,7.423000,0.997090
2022/07/07 18:05:58,24.620640,-9999.000000,0.040000,0.470000,8.500000,87,-0.527210,0.991940,7.016850,0.998670
2022/07/07 18:08:40,24.759210,-9999.000000,0.033000,0.433000,9.880000,41,-0.525770,0.978300,8.332250,0.990320
2022/07/07 18:10:45,24.595350,-9999.000000,0.033000,0.437000,9.880000,41,0.000000,0.000000,0.000000,0.000000
2022/07/07 18:14:22,24.831490,-9999.000000,0.052000,0.505000,9.250000,53,-0.139160,0.919410,5.110070,0.989320
2022/07/07 18:16:27,24.621460,-9999.000000,0.052000,0.505000,9.250000,53,-0.130080,0.895020,4.466060,0.997370
2022/07/07 18:19:09,24.670890,-9999.000000,0.054450,0.514270,10.500000,42,-0.744950,0.984840,12.563440,0.989890
2022/07/07 18:21:14,24.574690,-9999.000000,0.043000,0.471000,10.500000,42,-0.557670,0.994550,11.220650,0.997850
2022/07/13 09:02:20,23.918190,-9999.000000,0.028000,0.347000,8.130000,59,-0.453700,0.973580,7.555500,0.992900
2022/07/13 09:04:25,23.855190,-9999.000000,0.027000,0.350000,8.130000,59,-0.456730,0.985390,6.658840,0.997630
2022/07/13 09:08:14,23.898530,-9999.000000,0.029270,0.392450,8.500000,87,-0.724790,0.984960,7.611380,0.984370
2022/07/13 09:10:20,23.690620,-9999.000000,0.028410,0.395000,8.500000,87,-0.680020,0.993540,6.965470,0.997860
2022/07/13 09:14:22,23.974900,-9999.000000,0.023000,0.366000,9.880000,41,-0.083380,0.148340,2.110190,0.432370
2022/07/13 09:16:26,23.892230,-9999.000000,0.024000,0.368000,9.880000,41,0.026970,0.054480,1.567670,0.750780
2022/07/13 09:20:11,23.821460,-9999.000000,0.000000,0.000000,9.250000,53,-0.147340,0.915090,4.529060,0.990990
2022/07/13 09:22:17,23.710700,-9999.000000,0.042000,0.445140,9.250000,53,-0.157980,0.925730,4.102250,0.996820
2022/07/13 09:25:05,23.822640,-9999.000000,0.001000,0.003000,10.500000,42,-1.060000,0.986590,15.620450,0.988760
2022/07/13 09:27:10,23.847250,-9999.000000,0.030000,0.384000,10.500000,42,-0.909190,0.995130,12.914320,0.999440
2022/07/13 09:30:32,24.300650,-9999.000000,0.047000,0.427000,8.250000,54,-1.119820,0.993810,9.987940,0.990990
2022/07/13 09:32:37,24.334230,-9999.000000,0.047000,0.430000,8.250000,54,-1.020070,0.997510,9.236770,0.998280
2022/07/13 09:35:41,24.464190,-9999.000000,0.051000,0.468000,9.380000,56,-0.666380,0.992190,8.521280,0.994810
2022/07/13 09:37:47,24.436520,-9999.000000,0.050000,0.463000,9.380000,56,-0.599590,0.993480,7.744980,0.998430
2022/07/13 09:41:34,24.944240,-9999.000000,0.043000,0.445000,8.380000,44,-0.664790,0.992060,9.534910,0.994210
2022/07/13 09:43:39,24.795880,-9999.000000,0.044000,0.442000,8.380000,44,-0.595830,0.994940,8.406610,0.999290
2022/07/13 09:46:57,24.825780,-9999.000000,0.042000,0.442000,9.250000,88,-0.329290,0.980610,6.022500,0.994980
2022/07/13 09:49:02,24.554950,-9999.000000,0.041000,0.440000,9.250000,88,-0.325570,0.976510,5.648760,0.997950
2022/07/13 09:52:00,24.692910,-9999.000000,0.002000,0.021000,9.000000,57,-0.153550,0.929110,3.966940,0.997020
2022/07/13 09:54:06,24.522040,-9999.000000,0.034000,0.392000,9.000000,57,-0.150070,0.946570,3.878560,0.997700
2022/07/13 09:57:18,24.916590,-9999.000000,0.005000,0.065000,10.250000,86,-0.637640,0.962980,11.626860,0.970990
2022/07/13 09:59:24,24.815950,-9999.000000,0.042000,0.430000,10.250000,86,-0.405720,0.986580,7.196470,0.997220
2022/07/13 10:02:03,24.912860,-9999.000000,0.002000,0.027000,7.500000,55,-0.120550,0.897770,4.112900,0.996070
2022/07/13 10:04:09,24.727930,-9999.000000,0.038000,0.432000,7.500000,55,-0.108440,0.819930,4.180330,0.997260
2022/07/13 10:07:03,25.018250,-9999.000000,0.002000,0.027000,7.750000,43,-0.590980,0.988110,10.482470,0.993450
2022/07/13 10:09:08,25.049400,-9999.000000,0.039000,0.447000,7.750000,43,-0.523280,0.992120,8.984050,0.998700
2022/07/13 10:11:50,25.233960,-9999.000000,0.039000,0.451000,9.130000,58,-0.107790,0.761320,7.444700,0.946290
2022/07/13 10:13:55,25.011160,-9999.000000,0.038000,0.451000,9.130000,58,-0.136770,0.893850,5.102290,0.998140
2022/07/13 10:16:42,25.226890,-9999.000000,0.027000,0.413000,8.250000,85,-1.036890,0.994610,10.506630,0.994660
2022/07/13 10:18:47,25.053180,-9999.000000,0.027000,0.415000,8.250000,85,-0.939390,0.995020,9.466620,0.994410
2022/07/13 10:21:35,25.361630,-9999.000000,0.034000,0.340000,8.750000,60,-0.792150,0.982590,7.849970,0.982100
2022/07/13 10:23:40,25.128960,-9999.000000,0.035000,0.344000,8.750000,60,-0.737380,0.990210,6.408870,0.995900
2022/07/13 10:28:54,27.809860,-9999.000000,0.034000,0.370000,8.250000,66,-0.194920,0.962230,4.148900,0.996320
2022/07/13 10:30:59,27.917900,-9999.000000,0.034000,0.376000,8.250000,66,-0.214800,0.952560,4.069280,0.997100
2022/07/13 10:39:13,28.352600,-9999.000000,0.034230,0.370550,9.000000,37,-0.525820,0.993290,8.709840,0.996540
2022/07/13 10:41:18,26.816180,-9999.000000,0.033000,0.427000,9.000000,37,-0.481800,0.990690,7.614090,0.999080
2022/07/13 10:43:59,26.987300,-9999.000000,0.004000,0.057000,8.250000,82,-1.153520,0.970940,12.129240,0.971000
2022/07/13 10:46:04,26.800910,-9999.000000,0.046000,0.438000,8.250000,82,0.000000,0.000000,0.000000,0.000000
2022/07/13 10:49:07,26.819920,-9999.000000,0.004000,0.061000,9.130000,48,-0.236210,0.952880,6.094210,0.982590
2022/07/13 10:51:12,26.475800,-9999.000000,0.039000,0.382140,9.130000,48,-0.153740,0.900870,4.863870,0.998470
2022/07/13 10:53:49,26.333120,-9999.000000,0.037000,0.410000,8.000000,83,-0.695540,0.992300,8.128550,0.995180
2022/07/13 10:55:54,26.133410,-9999.000000,0.040000,0.419000,8.000000,83,-0.594010,0.988110,7.441890,0.998550
2022/07/13 11:01:17,26.364870,-9999.000000,0.040140,0.415360,9.250000,38,-0.291270,0.956950,6.913400,0.984500
2022/07/13 11:03:22,25.752300,-9999.000000,0.040000,0.454000,9.250000,38,-0.281170,0.973190,6.116330,0.997550
2022/07/13 11:06:48,26.357810,-9999.000000,0.044000,0.435000,10.250000,47,0.000000,0.000000,0.000000,0.000000
2022/07/13 11:08:53,26.023150,-9999.000000,0.044000,0.435000,10.250000,47,-0.209670,0.950540,8.403560,0.995420
2022/07/13 11:12:14,26.632940,-9999.000000,0.037000,0.434000,8.750000,81,-0.509220,0.979230,9.760050,0.980490
2022/07/13 11:14:20,26.092170,-9999.000000,0.034000,0.437000,8.750000,81,-0.417800,0.981190,7.776090,0.998300
2022/07/13 11:17:13,26.461850,-9999.000000,-0.006910,-0.032360,8.500000,39,-0.333570,0.985730,7.792600,0.998340
2022/07/13 11:19:19,25.965170,-9999.000000,0.053000,0.515000,8.500000,39,0.000000,0.000000,0.000000,0.000000
2022/07/13 11:22:04,26.764200,-9999.000000,0.004000,0.069000,9.130000,46,-0.549230,0.983250,9.421760,0.989730
2022/07/13 11:24:10,26.283250,-9999.000000,0.041000,0.448000,9.130000,46,-0.634280,0.962990,8.490680,0.995560
2022/07/13 11:27:33,26.839520,-9999.000000,0.036000,0.369000,9.880000,65,-0.368870,0.980550,9.662880,0.991240
2022/07/13 11:29:39,26.142380,-9999.000000,0.036000,0.370000,9.880000,65,-0.281150,0.972210,6.352850,0.998990
2022/07/13 11:32:36,26.380750,-9999.000000,0.049000,0.480000,8.250000,67,-0.614480,0.973720,8.580520,0.980710
2022/07/13 11:34:42,26.023700,-9999.000000,0.050000,0.489000,8.250000,67,-0.518470,0.980290,6.528110,0.997110
2022/07/13 11:37:59,26.486440,-9999.000000,0.005000,0.064000,9.130000,45,-0.033490,0.209840,6.547950,0.981670
2022/07/13 11:40:05,26.120370,-9999.000000,0.060000,0.499000,9.130000,45,-0.113250,0.859520,4.704650,0.998600
2022/07/13 11:43:25,26.568610,-9999.000000,0.060000,0.513000,8.500000,40,-2.287410,0.984460,57.703550,0.987340
2022/07/13 11:45:30,26.095760,-9999.000000,0.062000,0.520000,8.500000,40,-1.192620,0.997670,31.231650,0.999220
2022/07/13 11:48:23,26.614780,-9999.000000,0.052000,0.466000,8.630000,84,-0.838810,0.984300,10.457090,0.979390
2022/07/13 11:50:28,26.240820,-9999.000000,0.051000,0.469000,8.630000,84,-0.764910,0.994830,8.612590,0.998680
2022/07/13 11:53:09,26.696470,-9999.000000,0.051000,0.469000,8.250000,68,0.000000,0.000000,0.000000,0.000000
2022/07/13 11:55:14,26.698350,-9999.000000,0.043730,0.424090,8.250000,68,-0.097310,0.853160,3.507390,0.996440
2022/07/15 09:12:10,25.191080,-9999.000000,0.032000,0.490000,8.000000,51,0.864500,0.993430,4.037470,0.995780
2022/07/15 09:14:16,24.837640,-9999.000000,0.030000,0.493000,8.000000,51,0.737750,0.995440,4.242090,0.986890
2022/07/15 09:17:58,26.253500,-9999.000000,0.007000,0.147000,9.000000,61,-0.078240,0.084960,4.458220,0.998330
2022/07/15 09:20:04,25.900360,-9999.000000,0.007000,0.147000,9.000000,61,-0.150530,0.545530,4.537940,0.997290
2022/07/15 09:22:59,26.343750,-9999.000000,0.009000,0.164000,8.380000,31,-0.584090,0.990520,7.736750,0.995110
2022/07/15 09:25:05,26.792170,-9999.000000,0.008000,0.168000,8.380000,31,-0.470610,0.987790,6.899440,0.998290
2022/07/15 09:28:13,26.508310,-9999.000000,0.017000,0.304000,8.750000,3,-0.356780,0.966960,10.707450,0.975370
2022/07/15 09:30:19,26.041540,-9999.000000,0.017000,0.306000,8.750000,3,-0.371480,0.906860,9.618060,0.998980
2022/07/15 09:33:58,26.184450,-9999.000000,0.029000,0.448000,8.380000,70,0.127570,0.022900,8.328860,0.978750
2022/07/15 09:36:04,25.828380,-9999.000000,0.030000,0.440000,8.380000,70,0.522870,0.441550,6.451770,0.995500
2022/07/15 09:39:03,25.853040,-9999.000000,0.014000,0.389000,9.000000,693,1154.183820,0.984940,2.525200,0.990440
2022/07/15 09:41:09,25.410080,-9999.000000,0.016000,0.425000,9.000000,693,560.045860,0.978090,2.307780,0.990710
2022/07/15 09:43:55,25.762770,-9999.000000,0.040000,0.577000,8.130000,49,36.819290,0.954070,1.662880,0.983630
2022/07/15 09:46:01,25.278600,-9999.000000,0.043000,0.573000,8.130000,49,16.820700,0.732630,1.437240,0.981310
2022/07/15 09:49:00,25.871650,-9999.000000,0.015000,0.411000,7.630000,18,-0.768710,0.438270,6.065600,0.996650
2022/07/15 09:51:05,25.588130,-9999.000000,0.014000,0.416000,7.630000,18,0.007230,0.027250,5.782280,0.997710
2022/07/15 09:54:29,25.838570,-9999.000000,0.001000,0.000000,5.250000,32,-1.578060,0.338170,4.714760,0.991540
2022/07/15 09:56:35,25.327230,-9999.000000,0.035140,0.527320,5.250000,32,0.015390,0.002540,5.017580,0.995360
2022/07/15 09:59:32,25.505480,-9999.000000,-0.008820,-0.136640,6.630000,62,9.542110,0.961620,7.630000,0.987240
2022/07/15 10:01:36,25.084900,-9999.000000,0.036000,0.504000,6.630000,62,4.111440,0.935900,4.845470,0.997420
2022/07/15 10:04:34,25.638810,-9999.000000,-0.004450,-0.105910,7.630000,71,14.528410,0.997960,12.796950,0.997600
2022/07/15 10:06:40,25.785560,-9999.000000,0.025000,0.464000,7.630000,71,14.357670,0.999410,11.824320,0.999010
2022/07/15 10:09:56,26.048510,-9999.000000,0.032000,0.508000,8.630000,639,1.642330,0.041810,4.749970,0.994250
2022/07/15 10:12:02,25.688680,-9999.000000,0.033000,0.505000,8.630000,639,4.121790,0.585840,4.116070,0.993110
2022/07/15 10:19:21,25.838800,-9999.000000,0.002000,0.012000,8.880000,17,3.888710,0.782690,3.736840,0.993520
2022/07/15 10:21:26,25.674420,-9999.000000,0.023000,0.487000,8.880000,17,1.419840,0.762290,3.281540,0.995040
2022/07/15 10:25:10,26.009070,-9999.000000,0.035000,0.560000,7.380000,72,6.686920,0.979120,5.595870,0.973170
2022/07/15 10:27:15,25.705110,-9999.000000,0.034000,0.559000,7.380000,72,6.292250,0.985140,4.394400,0.995850
2022/07/15 10:31:02,26.001500,-9999.000000,0.027000,0.419000,8.130000,19,1.483790,0.492120,5.553400,0.988940
2022/07/15 10:33:07,25.714640,-9999.000000,0.027000,0.419000,8.130000,19,2.010510,0.995280,4.499170,0.998180
2022/07/15 10:36:35,26.195650,-9999.000000,-0.002360,-0.059230,8.630000,64,1.141720,0.229880,4.945910,0.977230
2022/07/15 10:38:40,25.738040,-9999.000000,0.036000,0.525000,8.630000,64,-0.085590,0.505220,4.128200,0.997890
2022/07/15 10:41:57,26.117360,-9999.000000,0.025000,0.501000,9.380000,2,0.007620,0.004520,7.618850,0.987240
2022/07/15 10:44:02,25.555400,-9999.000000,0.025000,0.504000,9.380000,2,-0.085330,0.304020,6.570190,0.995230
2022/07/15 10:47:28,26.316720,-9999.000000,0.002000,0.010000,9.000000,4,-0.822820,0.616070,9.812740,0.984440
2022/07/15 10:49:33,26.095130,-9999.000000,0.020000,0.438730,9.000000,4,0.205070,0.386380,6.936700,0.998230
2022/07/15 10:53:15,26.170610,-9999.000000,0.030000,0.571000,6.250000,50,795.758390,0.984420,1.357100,0.988210
2022/07/15 10:55:21,25.302890,-9999.000000,0.031000,0.573000,6.250000,50,441.786140,0.995590,1.120780,0.978440
2022/07/15 10:58:51,26.117470,-9999.000000,0.048000,0.633000,7.630000,52,1433.231840,0.647680,2.172440,0.732320
2022/07/15 11:00:57,25.834360,-9999.000000,0.049000,0.634000,7.630000,52,420.604510,0.905140,1.563900,0.983730
2022/07/15 11:04:34,26.239070,-9999.000000,0.042000,0.634000,8.880000,29,75.048420,0.161880,1.163300,0.931690
2022/07/15 11:06:40,25.623010,-9999.000000,0.041000,0.632000,8.880000,29,-6.930180,0.022940,0.819340,0.951190
2022/07/15 11:11:44,27.175000,-9999.000000,0.024000,0.482000,6.880000,30,0.000000,0.000000,0.000000,0.000000
2022/07/15 11:13:50,26.843170,-9999.000000,0.024000,0.482000,6.880000,30,0.186690,0.617830,6.437200,0.997600
2022/07/15 11:17:15,27.520510,-9999.000000,0.002000,0.028000,11.000000,20,0.439140,0.682000,5.003210,0.996840
2022/07/15 11:19:20,27.253470,-9999.000000,0.030000,0.378000,11.000000,20,0.274830,0.960690,4.665020,0.991750
2022/07/20 09:31:47,25.744950,-9999.000000,0.046000,0.457000,9.380000,56,-1.108580,0.995770,9.252130,0.997230
2022/07/20 09:33:52,25.721200,-9999.000000,0.047000,0.454000,9.380000,56,-0.981510,0.997240,8.695430,0.999260
2022/07/20 09:36:55,26.356740,-9999.000000,0.036000,0.400000,8.380000,44,-0.751810,0.996970,9.413810,0.998210
2022/07/20 09:39:00,26.654820,-9999.000000,0.037000,0.403000,8.380000,44,-0.727150,0.995280,8.958590,0.998270
2022/07/20 09:42:29,26.620480,-9999.000000,0.036000,0.411000,8.250000,54,-1.415100,0.997490,11.035060,0.997560
2022/07/20 09:44:34,26.385300,-9999.000000,0.035000,0.414000,8.250000,54,-1.247230,0.998260,10.142700,0.997890
2022/07/20 09:48:35,26.192750,-9999.000000,0.034000,0.395000,9.250000,88,-0.506260,0.992590,6.286600,0.998690
2022/07/20 09:50:40,26.043900,-9999.000000,0.033000,0.397000,9.250000,88,-0.595830,0.991140,6.181380,0.998670
2022/07/20 09:53:26,26.220700,-9999.000000,0.032000,0.381000,9.000000,57,-0.234200,0.978880,4.669450,0.997750
2022/07/20 09:55:31,26.009060,-9999.000000,0.032000,0.383000,9.000000,57,-0.256460,0.977010,4.711300,0.998220
2022/07/20 09:58:59,26.375740,-9999.000000,0.000000,0.000000,10.250000,86,-0.617060,0.988630,9.072900,0.987390
2022/07/20 10:01:04,26.228410,-9999.000000,0.032000,0.406000,10.250000,86,-0.499090,0.993280,7.084780,0.997520
2022/07/20 10:04:02,26.515500,-9999.000000,0.036000,0.431000,7.500000,55,-0.178320,0.966190,4.184260,0.998460
2022/07/20 10:06:07,26.337500,-9999.000000,0.037000,0.431000,7.500000,55,-0.179470,0.966950,4.083180,0.997450
2022/07/20 10:09:16,26.739570,-9999.000000,-0.009360,-0.096820,7.750000,43,-0.647480,0.996550,10.284990,0.998970
2022/07/20 10:11:21,26.741820,-9999.000000,0.039000,0.411000,7.750000,43,-0.612400,0.995770,9.450570,0.999130
2022/07/20 10:14:25,26.764050,-9999.000000,0.030000,0.367000,9.130000,58,-0.279120,0.904740,6.236500,0.970870
2022/07/20 10:16:31,26.679870,-9999.000000,0.030000,0.366000,9.130000,58,-0.156770,0.930660,4.924360,0.996890
2022/07/20 10:19:52,26.937410,-9999.000000,0.023000,0.382000,8.250000,85,-1.119750,0.998430,8.919700,0.998480
2022/07/20 10:21:56,26.764200,-9999.000000,0.022000,0.385000,8.250000,85,-1.061440,0.996750,8.149010,0.998200
2022/07/20 10:24:46,26.907910,-9999.000000,0.027000,0.335000,8.750000,60,-0.908540,0.996610,7.657200,0.994670
2022/07/20 10:26:51,26.764120,-9999.000000,0.027000,0.340000,8.750000,60,-0.845640,0.997630,6.645650,0.998380
2022/07/20 10:30:09,27.039400,-9999.000000,0.005000,0.076000,8.130000,59,-0.965630,0.995630,8.976460,0.996340
2022/07/20 10:32:14,26.904650,-9999.000000,0.036000,0.374000,8.130000,59,-0.851580,0.997630,7.814610,0.998460
